date,is_boarded,fire,homeless,address,zip_code,ward,community_area,latitude,longitude
2017-01-20,0,0,1,2935 W warren blvd,60612,27,27,41.8819590621502,-87.69963918510999
2015-12-10,0,0,0,5139 S justine st,60609,16,61,41.80061609586432,-87.66354243398642
2015-02-09,0,0,0,7941 S east end ave,60617,8,46,41.75083040247633,-87.58306025938688
2016-04-07,0,0,0,7618 S hoyne ave,60620,18,71,41.755337076055305,-87.67570487669765
2015-10-22,0,0,1,8222 S dobson ave,60619,8,44,41.74533733555879,-87.5989085487067
2017-01-13,0,1,1,3829 S wabash ave,60653,3,35,41.825024653223046,-87.62483788292464
2017-04-12,0,0,0,328 N pulaski rd,60624,28,26,41.88623005242163,-87.72582648592005
2015-11-27,0,0,1,5940 S stewart ave,60621,20,68,41.7864296975127,-87.63560538060977
2016-04-21,0,0,0,7215 S honore st,60636,17,67,41.76274972656457,-87.66983028324444
2016-11-16,0,0,0,973 W 36th st,60609,11,60,41.828620399240826,-87.65014904595043
2015-07-11,0,0,1,4921 W rice st,60651,37,25,41.89592744811124,-87.7487991844612
2015-10-08,0,0,0,5214 S morgan st,60609,20,61,41.79943463619571,-87.65014978951022
2015-10-09,0,1,0,3433 S bell ave,60608,12,59,41.83153241525264,-87.681417150426185
2015-03-12,1,0,1,721 N trumbull ave,60624,27,23,41.89405274508224,-87.71261329151952
2015-02-28,1,0,1,6728 S artesian ave,60629,15,66,41.77144313614518,-87.6846499775516
2015-04-08,0,0,1,4827 W altgeld st,60639,31,19,41.92608577049793,-87.74704638366258
2015-08-25,0,0,1,323 W 118th st,60628,34,53,41.67975005001817,-87.63087043858106
2016-05-03,0,0,0,216 E 136th st,60827,9,54,41.647922277904975,-87.61685218848598
2016-03-01,0,0,0,8801 S lowe ave,60620,21,71,41.73431645340558,-87.63992050287438
2016-07-21,0,1,0,2036 W 21st pl,60608,25,31,41.853082471951154,-87.67676034929264
2015-05-11,0,0,1,12055 S wallace st,60628,34,53,41.675050035429365,-87.63700441759336
2015-06-24,0,0,0,1119 N parkside ave,60651,29,25,41.90065041527865,-87.76681403003636
2016-08-19,0,0,0,7118 S michigan ave,60619,6,69,41.76524816254431,-87.62168374936476
2016-04-16,0,0,0,7512 S coles ave,60649,7,43,41.75958934667416,-87.55834591716224
2017-04-28,0,0,0,7220 S aberdeen st,60621,6,68,41.76290590107712,-87.65163183691597
2016-12-18,0,0,0,1214 W 74th pl,60636,17,67,41.75867580385948,-87.65440605047706
2015-12-07,0,0,0,4756 S indiana ave,60615,3,38,41.80828196696148,-87.62118524860585
2017-03-21,0,0,0,9720 S carpenter st,60643,34,73,41.716919430588206,-87.64917368452157
2015-05-20,0,0,0,9718 S dobson ave,60628,8,50,41.718233869498725,-87.59829203173594
2017-02-28,1,0,0,9335 S harper ave,60619,8,48,41.725328579423476,-87.5866541744312
2016-08-16,0,0,0,6407 S green st,60621,20,68,41.77774810692515,-87.6460039052496
2016-09-07,1,0,0,8514 S colfax ave,60617,7,46,41.74063582312997,-87.561198449261
2015-06-03,0,1,0,6714 S carpenter st,60621,16,68,41.772128147319876,-87.65066107053367
2017-06-01,1,0,1,6519 S kenwood ave,60637,20,42,41.77654409859397,-87.59298245738263
2017-04-26,0,0,0,7526 S maryland ave,60619,8,69,41.75811800555415,-87.6041350040879
2015-12-01,0,0,1,6935 S laflin st,60636,17,67,41.767942521395796,-87.66147445957775
2015-08-12,0,0,0,2222 S drake ave,60623,22,30,41.85111131578534,-87.71376124884327
2016-05-26,0,0,1,7213 S winchester ave,60636,17,67,41.762760205548354,-87.67226330973686
2015-07-14,0,0,0,1540 W garfield blvd,60609,16,61,41.79404924223601,-87.66348427471742
2015-06-18,1,0,1,9010 S cornell ave,60617,8,48,41.73128734764833,-87.58390502137924
2016-05-12,0,0,1,6927 S throop st,60636,6,67,41.76816145962287,-87.65662508725175
2015-12-09,0,0,1,9429 S perry ave,60620,21,49,41.72298455197048,-87.62627194166714
2015-11-30,1,0,0,3716 W douglas blvd,60623,24,29,41.86236531951734,-87.71831491256702
2016-12-01,0,0,0,6838 S marshfield ave,60636,17,67,41.76965673935592,-87.66516192683133
2016-06-23,0,0,0,1300 S springfield ave,60623,24,29,41.86437502813464,-87.7226782296419
2016-05-06,0,0,0,9423 S sangamon st,60620,21,73,41.72262538316446,-87.64689212130152
2015-09-10,0,0,0,832 W 53rd st,60609,20,61,41.79783139558744,-87.64603860814476
2015-07-01,0,0,1,4954 W erie st,60644,37,25,41.89223558208335,-87.74949684876259
2015-08-07,0,0,0,6107 S campbell ave,60629,16,66,41.78274584727602,-87.68618408839805
2015-02-23,0,0,0,4300 W berteau ave,60641,38,16,41.95720991844891,-87.7355510489185
2015-05-13,0,0,0,6923 S dr martin luther king jr dr,60637,6,69,41.76891831269359,-87.61534379896037
2015-02-13,0,0,0,9218 S dobson ave,60619,8,47,41.727287224465435,-87.59854287534831
2017-01-24,1,0,0,8451 S muskegon ave,60617,10,46,41.7418533471776,-87.55514815344526
2016-07-06,0,0,1,8908 S clyde ave,60617,8,48,41.73329544972831,-87.57319971305944
2016-06-28,0,0,0,3055 N gresham ave,60618,35,21,41.93677786444198,-87.71368289051559
2016-11-10,0,0,0,3500 W 12th pl,60623,24,29,41.86516581775076,-87.71294642794743
2016-01-06,0,0,0,2650 E 77th st,60649,7,43,41.755443068514694,-87.55973530280912
2016-02-16,0,0,0,8124 S ingleside ave,60619,8,44,41.74722326339929,-87.60143195631179
2017-01-26,0,0,0,1414 W 72nd pl,60636,17,67,41.76224594835615,-87.65942234266747
2016-04-28,0,0,0,6122 S evans ave,60637,20,42,41.78362802416758,-87.60725682090312
2016-10-21,0,0,0,5406 S may st,60609,20,61,41.7958960933875,-87.65370678432684
2016-05-12,0,1,1,3222 W huron st,60624,27,23,41.893716984317685,-87.70731566848121
2015-09-09,0,0,1,5334 S wood st,60609,16,61,41.797010184922655,-87.66952722628959
2016-05-16,0,0,0,443 E 45th pl,60653,3,38,41.81212805463355,-87.61531297536985
2015-11-28,0,0,0,1341 W 110th pl,60643,34,75,41.693107218366855,-87.65557788143319
2016-08-19,0,0,0,8032 S evans ave,60619,6,44,41.748846036256914,-87.60638264150477
2017-01-19,0,1,0,7541 S wabash ave,60619,6,69,41.75750922203548,-87.62313306727447
2016-01-29,0,0,0,4043 W carroll ave,60624,28,26,41.88681645484486,-87.72690871883971
2016-07-28,0,0,0,207 S ashland ave,60607,28,28,41.87880558234196,-87.66674800324444
2017-05-01,0,0,1,8158 S anthony ave,NA,8,45,41.74655362921027,-87.5819515714076
2017-03-07,0,0,0,1222 W 72nd pl,60636,6,67,41.762316791460755,-87.65476135743857
2016-05-12,0,0,0,7535 S wabash ave,60619,6,69,41.75761928136822,-87.62313515240884
2017-04-10,0,0,1,1022 N lawler ave,60651,37,25,41.89902859355318,-87.75202517378429
2016-11-05,0,0,0,1353 W 47th st,60609,20,61,41.80867998297317,-87.65924927574324
2015-06-22,0,0,0,1309 S fairfield ave,60608,28,29,41.86446215803712,-87.69458074105921
2017-01-30,0,0,1,7520 S dorchester ave,60619,5,43,41.75835597337461,-87.59079065799273
2016-04-27,0,0,0,8051 S yates blvd,60617,7,46,41.748930261538895,-87.56618601067885
2016-07-14,0,0,0,6721 S justine st,60636,16,67,41.77160239356257,-87.66278802586744
2015-09-24,0,0,0,6333 S hamilton ave,60636,16,67,41.778667750103686,-87.67754722731708
2017-02-02,1,0,0,10000 S st lawrence ave,60628,9,49,41.71285956105506,-87.60904666138012
2016-03-20,0,0,1,6124 S honore st,60636,15,67,41.782589137265546,-87.67035535735747
2016-07-04,0,0,0,17 E 103rd st,60628,9,49,41.707173521983826,-87.6228901300045
2017-04-09,0,0,1,1806 W estes ave,60626,49,1,42.01138162756708,-87.67615707941053
2015-08-11,0,0,1,139 N menard ave,60644,29,25,41.882946228257126,-87.76985322573945
2015-02-06,0,0,1,449 N avers ave,60624,27,23,41.88904502924913,-87.72223413958605
2016-10-18,0,0,0,9028 S baltimore ave,60617,10,46,41.7314161029855,-87.54853073020962
2016-07-25,1,0,0,339 W 105th st,60628,34,49,41.70341764266843,-87.63154512180303
2015-09-10,0,0,0,9825 S university ave,60628,8,50,41.716295685765814,-87.59580998452122
2017-05-22,0,0,1,10856 S buffalo ave,60617,10,52,41.69811037236398,-87.54377824431947
2015-07-30,0,0,1,6700 S blackstone ave,60637,5,43,41.773309454751335,-87.58876563927333
2015-09-30,0,0,0,2058 W 82nd st,60620,18,71,41.744770232641514,-87.67438060540678
2016-08-18,0,0,0,8239 S langley ave,60619,6,44,41.745037265338055,-87.60748308487263
2015-05-11,0,0,0,6342 S morgan st,60621,16,68,41.77890467089849,-87.64962265543319
2017-05-28,0,0,1,32 S whipple st,60612,28,27,41.88053572719081,-87.70203684993199
2016-09-07,0,0,0,5401 S merrimac ave,60638,23,56,41.794277411522,-87.77820889526441
2016-12-05,0,0,0,10928 S troy st,60655,19,74,41.69468781740893,-87.69973364839994
2016-08-18,0,0,0,9350 S luella ave,60617,7,48,41.72619297054421,-87.5693587751203
2016-05-23,0,0,1,6504 S marshfield ave,60636,15,67,41.775743230283624,-87.6653869195066
2015-07-07,0,0,0,6714 S bell ave,60636,16,66,41.771745613947054,-87.67967437299555
2016-04-19,0,0,1,10743 S prairie ave,60628,9,49,41.69903839362608,-87.61719457991573
2015-05-26,0,0,0,1214 W 74th pl,60636,17,67,41.75867580385948,-87.65440605047706
2017-05-18,0,0,0,5109 W lexington st,60644,29,25,41.871064715317,-87.75334846707452
2015-08-20,0,0,1,5153 S talman ave,60632,14,63,41.800073724145754,-87.69031249896727
2016-04-11,0,0,0,1736 N winchester ave,60622,32,24,41.91337278331206,-87.67630990226372
2017-06-20,0,0,1,8323 S colfax ave,60617,7,46,41.744103314816414,-87.5612540632546
2015-09-03,0,0,1,1229 W 72nd pl,60636,6,67,41.762313479156596,-87.65499047766268
2017-05-16,0,0,1,8446 S green st,60620,21,71,41.74066166103286,-87.64498148272696
2016-06-02,0,0,0,6927 S peoria st,60621,6,68,41.7683058475434,-87.646921882838015
2017-02-07,0,0,0,234 W root st,60609,3,37,41.81911119946832,-87.63256681237259
2017-06-27,0,1,0,6608 S lowe ave,60621,6,68,41.77420184762177,-87.64072102371803
2016-09-21,0,0,0,4401 S calumet ave,60653,3,38,41.814780109747566,-87.61830223706842
2015-02-23,0,0,0,9115 S normal ave,60620,21,73,41.728592218858886,-87.63611871580459
2017-02-28,0,0,1,10235 S carpenter st,60643,34,73,41.70803743524009,-87.64894306651095
2016-04-23,1,0,0,2111 S harding ave,60623,24,29,41.85321404592165,-87.72354275314729
2015-11-28,0,0,1,5935 S throop st,60636,16,67,41.786207679286136,-87.65709814824612
2017-05-03,0,0,1,1116 S california ave,60612,28,29,41.868037819044375,-87.69594850277848
2016-12-16,0,0,0,317 W 51st pl,60609,3,37,41.80088774774178,-87.6337758896699
2016-05-27,1,0,0,8341 S brandon ave,60617,10,46,41.74353222537881,-87.54666036866656
2015-05-21,0,0,1,8548 S rhodes ave,60619,6,44,41.739320921263996,-87.61136766281643
2015-05-01,0,0,0,8724 S wabash ave,60619,9,44,41.73593397439451,-87.62259296784335
2017-07-11,0,1,0,10025 S rhodes ave,60628,9,49,41.71237892636358,-87.61024823737566
2016-11-04,0,0,1,8320 S saginaw ave,60617,7,46,41.744174889010765,-87.56004191146575
2015-11-04,0,0,0,6949 S loomis blvd,60636,6,67,41.767720904667044,-87.65903994475765
2016-09-08,0,0,0,1320 W 50th st,60609,20,61,41.803227515190926,-87.65832044160175
2016-11-02,0,0,1,6427 S st lawrence ave,60637,20,42,41.77801271035017,-87.6107492211356
2016-10-05,0,0,0,1661 N milwaukee ave,60647,2,24,41.91156636227414,-87.67930094512684
2016-12-12,0,0,1,6235 S bishop st,60636,16,67,41.78070199866093,-87.66060171387691
2016-10-26,1,0,0,8740 S ashland ave,60620,21,71,41.73505556321247,-87.66304492341429
2016-04-23,0,0,0,3025 W fifth ave,60612,28,27,41.87945352007743,-87.70214132053968
2016-08-08,0,1,0,1019 W 78th st,60620,17,71,41.75237860586208,-87.64968232354595
2017-05-18,0,0,0,5641 S loomis blvd,60636,16,67,41.7915222647945,-87.65966447162226
2016-05-02,1,0,0,6521 S peoria st,60621,6,68,41.77568894407166,-87.64711132696607
2015-03-26,0,0,0,9345 S university ave,60619,8,47,41.72501664819551,-87.59606585739552
2016-09-14,0,0,1,3600 W 79th pl,60652,18,70,41.748741968190785,-87.71223287173338
2016-11-17,0,0,0,1301 S heath ave,60608,28,28,41.864815165974605,-87.68436337133993
2015-07-18,0,0,1,7741 S paulina st,60620,17,71,41.75320835419039,-87.66593882962206
2015-07-15,0,0,0,8505 S muskegon ave,60617,10,46,41.74088009587136,-87.55513022495725
2016-06-29,0,0,0,4743 N avers ave,60625,35,14,41.96776506456598,-87.72435206926367
2016-04-19,0,1,1,11838 S state st,60628,34,53,41.67882949582562,-87.62268491875271
2015-04-02,1,0,1,11559 S la salle st,60628,34,53,41.683621237279766,-87.62646429358753
2015-06-14,0,0,0,6635 S damen ave,60636,15,67,41.77324975049511,-87.67374124148367
2017-03-23,0,0,1,631 W 62nd st,60621,16,68,41.78165130310948,-87.64086101985842
2016-06-10,1,0,1,3600 W 16th st,60623,24,29,41.858974470597666,-87.71520645693369
2016-04-13,0,0,0,6837 S carpenter st,60621,6,68,41.7698862694903,-87.65060255581334
2016-05-27,1,0,1,1104 N marshfield ave,60622,1,24,41.90230078960193,-87.66869424845825
2015-02-14,0,0,0,6918 S morgan st,60621,17,68,41.76843544145048,-87.64934865095309
2016-05-10,0,0,1,846 W webster ave,60614,43,7,41.92179424529716,-87.65010368650586
2015-09-29,0,0,1,7751 S cornell ave,60649,8,43,41.75420178664074,-87.58447333165697
2016-01-07,0,0,0,1116 N hamlin ave,60651,27,23,41.901183531416734,-87.72138260843319
2015-06-30,0,0,0,8949 S marshfield ave,60620,21,73,41.73103103512035,-87.66413569141007
2017-01-03,0,0,0,6032 S elizabeth st,60636,16,67,41.78446055696625,-87.65583040637075
2015-08-11,0,0,1,10015 S la salle st,60628,9,49,41.71230606103858,-87.62723778313624
2016-12-20,0,0,1,2936 E 87th st,60617,10,46,41.737364457914104,-87.55258216970124
2017-05-30,0,0,0,3212 S green st,60608,11,60,41.83624928040342,-87.6472091690774
2016-07-25,0,0,1,6637 S vernon ave,60637,20,42,41.77412924728236,-87.61427987822294
2017-02-04,0,0,0,6351 S hermitage ave,60636,15,67,41.77847547484694,-87.66785901494084
2017-02-21,1,0,1,4317 W lexington st,60624,24,26,41.8715810363598,-87.73312927781951
2015-09-09,0,0,1,6541 S oakley ave,60636,16,66,41.77486227732493,-87.68095771936375
2017-02-26,0,0,1,10201 S state st,60628,9,49,41.70895512120388,-87.62355792203995
2017-03-20,0,0,0,7255 S yale ave,60621,6,69,41.76258328114491,-87.63093641163955
2016-05-23,0,0,1,7341 S maryland ave,60619,8,69,41.76149145889704,-87.6042189816839
2015-05-05,0,0,0,7333 S sangamon st,60621,17,68,41.76089952182044,-87.64794263159621
2016-02-04,0,0,1,4048 W jackson blvd,60624,28,26,41.87707280507037,-87.72673511572386
2017-04-05,1,0,1,3843 S honore st,60609,12,59,41.8236491392684,-87.67142566850286
2016-04-05,0,0,0,4354 W maypole ave,60624,28,26,41.884574860156185,-87.73480199194675
2016-03-21,0,0,1,3916 W lexington st,60624,24,26,41.87165233815244,-87.72331571766946
2016-02-16,0,0,0,10434 S maryland ave,60628,9,50,41.70502564627324,-87.60273740694221
2016-08-26,0,0,1,11853 S vincennes ave,60643,34,75,41.678465278201124,-87.67125446790234
2016-05-20,0,0,0,10555 S edbrooke ave,60628,9,49,41.702448586455304,-87.61965703228066
2015-04-03,0,0,0,8414 S colfax ave,60617,7,46,41.74245141251634,-87.5612275156353
2015-06-24,0,0,1,5048 W augusta blvd,60651,37,25,41.89861770514262,-87.75233560893375
2015-09-03,0,0,0,6815 S rockwell st,60629,17,66,41.76980288133188,-87.68827699279286
2015-05-07,0,0,1,11005 S wallace st,60628,34,49,41.69414238093971,-87.63758469804496
2016-06-30,0,0,0,12416 S eggleston ave,60628,34,53,41.66852033506732,-87.6331774222354
2016-12-01,0,0,1,10625 S perry ave,60628,34,49,41.70091138693021,-87.62572783534375
2016-09-07,0,0,0,8242 S yates blvd,60617,7,46,41.745506644461614,-87.56613903927979
2015-01-19,0,0,0,1515 E 59th st,60637,5,41,41.78788404140925,-87.58842076280297
2016-06-03,0,0,0,5417 W potomac ave,60651,37,25,41.90399710272381,-87.76151152541303
2016-09-29,0,0,0,5418 S kimbark ave,60615,5,41,41.79747588768042,-87.59497931512398
2016-09-26,0,0,0,5314 W argyle st,60630,45,11,41.97155854092393,-87.76048144077836
2016-08-05,0,1,0,7433 S michigan ave,60619,6,69,41.75950665292389,-87.62156052719266
2015-08-10,0,0,0,10512 S la salle st,60628,34,49,41.703239893969794,-87.6269813410646
2017-05-11,0,0,0,6747 S paulina st,60636,16,67,41.77129735481253,-87.66643425102906
2015-05-18,1,0,1,4722 S indiana ave,60615,3,38,41.8089068961628,-87.62120196998649
2015-05-26,0,1,0,6724 S lowe ave,60621,6,68,41.772103761085354,-87.64028535437156
2015-10-15,0,0,0,7041 S bishop st,60636,17,67,41.76554972007361,-87.66019392585177
2017-06-13,0,0,0,500 W 128th pl,60628,9,53,41.660580150937385,-87.63411835677087
2015-03-15,0,0,0,6344 S washtenaw ave,60629,15,66,41.778312851434684,-87.69093503070388
2016-04-19,0,0,0,113 E 83rd st,60619,6,44,41.74370953208202,-87.62097331859074
2015-06-29,0,0,1,1428 W 112th pl,60643,34,75,41.689326285549996,-87.65794010562485
2015-03-24,0,0,1,6932 S aberdeen st,60621,17,68,41.768142979296904,-87.6517697297942
2015-05-17,1,0,0,13 E 100th pl,60628,9,49,41.71172229867541,-87.62317438062988
2016-04-01,0,0,1,7900 S woodlawn ave,60619,8,45,41.75138664344302,-87.59549062380876
2016-10-10,0,0,0,7825 S laflin st,60620,17,71,41.751739176461065,-87.6618584727823
2015-06-17,0,0,1,7524 S ellis ave,60619,8,69,41.758192193124415,-87.6005048006972
2015-10-29,0,0,1,6409 S wolcott ave,60636,15,67,41.77740057660332,-87.67144657256384
2015-06-24,0,0,1,1849 N hermitage ave,60622,32,22,41.91515235518636,-87.67147190351416
2015-12-09,0,0,0,12113 S wallace st,60628,34,53,41.674010274371575,-87.63697060223222
2015-04-10,0,0,1,3022 N lotus ave,60641,31,19,41.93538031091212,-87.76270677785416
2015-03-27,0,0,0,4047 N albany ave,60618,33,16,41.95479900418161,-87.70560069845295
2016-02-05,0,0,0,6907 S constance ave,60649,5,43,41.769635188362265,-87.5800774117347
2015-02-20,0,1,0,5429 S marshfield ave,60609,16,61,41.795303666525,-87.66583253778585
2015-05-23,1,0,0,5428 S winchester ave,60609,16,61,41.79526652041565,-87.6731220348085
2015-05-08,0,1,1,6835 S paulina st,60636,17,67,41.76969906834079,-87.66637856624571
2015-03-09,1,0,0,6920 S indiana ave,60637,6,69,41.768666913421356,-87.62019603629443
2017-07-01,1,0,0,1505 W 71st pl,60636,17,67,41.764022012104725,-87.66225447903936
2017-05-05,0,0,0,9326 S harper ave,60619,8,48,41.725494359158205,-87.58665774981866
2016-04-25,0,0,0,4504 S woodlawn ave,60653,4,39,41.8132097019112,-87.59690667142017
2015-03-20,0,0,1,9131 S university ave,60619,8,47,41.72890562500723,-87.59615588474469
2015-10-16,0,0,0,1533 S kildare ave,60623,24,29,41.85998115956343,-87.73232862297638
2016-09-26,0,0,1,1724 W 89th st,60620,21,71,41.732072368904305,-87.66639218837656
2016-02-25,0,0,1,13248 S carondolet ave,60633,10,55,41.65462733964347,-87.5495646647096
2015-08-08,0,0,0,8434 S morgan st,60620,21,71,41.74083765904782,-87.6486179060125
2016-09-08,0,0,0,2621 N southport ave,60614,32,7,41.92951795623994,-87.66346726586723
2016-06-08,1,0,0,707 W 81st pl,60620,21,71,41.74613249187857,-87.64188032753363
2017-07-07,0,0,1,3240 W franklin blvd,60624,27,23,41.89005952355363,-87.70737651622365
2017-04-19,1,1,0,9851 S ewing ave,60617,10,52,41.7167545250233,-87.5352793985605
2016-03-01,0,0,0,5414 W walton st,60651,37,25,41.89762372150519,-87.76114851071392
2016-10-15,0,0,1,8040 S marshfield ave,60620,21,71,41.747782064805556,-87.6645856974873
2016-08-12,0,0,0,9300 S drexel ave,60619,8,47,41.72575935288056,-87.60092774633354
2017-01-11,0,0,0,4223 W maypole ave,60624,28,26,41.88461481507163,-87.73126289152201
2016-09-28,1,0,1,4319 W lexington st,60624,24,26,41.871580470228544,-87.73317848266258
2015-08-27,1,0,1,7602 S lafayette ave,60620,6,69,41.75629749366691,-87.6263270134167
2016-06-30,0,0,0,4809 S prairie ave,60615,3,38,41.80735067735471,-87.61953785310067
2015-04-21,1,0,0,4043 W carroll ave,60624,28,26,41.88681645484486,-87.72690871883971
2015-03-06,0,0,1,1638 N mcvicker ave,60639,29,25,41.90994324198093,-87.77646036320753
2015-04-27,0,0,1,11041 S wallace st,60628,34,49,41.69348088062286,-87.63756546440395
2016-11-21,0,0,0,133 E 104th pl,60628,9,49,41.704275077449694,-87.61991708800514
2016-11-07,0,0,1,3020 N menard ave,60634,30,19,41.93522991389576,-87.77124369731995
2015-08-27,0,0,1,10219 S lafayette ave,60628,9,49,41.70862055926774,-87.62476439423982
2016-06-03,0,0,0,7432 S emerald ave,60621,6,68,41.75930607601625,-87.64304187420888
2016-09-15,0,0,0,5915 S sangamon st,60621,16,68,41.78669792038078,-87.64861147759686
2015-08-18,0,0,1,1848 N california ave,60647,1,22,41.91479500133859,-87.69712063684875
2015-02-27,0,0,1,13039 S baltimore ave,60633,10,55,41.65843878210692,-87.54713345500964
2017-05-10,0,0,0,6922 S normal blvd,60621,6,68,41.76854908215754,-87.63723343305496
2016-09-02,0,0,1,12314 S lowe ave,60628,34,53,41.670316491984345,-87.63819628791057
2016-07-19,0,0,1,6531 S green st,60621,20,68,41.77552298237157,-87.64589364793459
2016-03-03,0,0,0,7106 S carpenter st,60621,6,68,41.76500089731655,-87.65047178319166
2015-11-26,0,0,0,7644 S vernon ave,60619,6,69,41.755798043182885,-87.61382465147022
2015-09-02,0,0,1,8250 S langley ave,60619,6,44,41.74575917684147,-87.60750829973965
2017-05-12,0,0,0,9742 S dobson ave,60628,8,50,41.717773552180994,-87.59827713157294
2016-02-04,1,0,0,735 W 61st st,60621,16,68,41.78341117338755,-87.64332069190866
2017-02-21,0,0,1,7623 S lowe ave,60620,6,71,41.755713200546516,-87.6405098163647
2015-04-28,0,0,1,6813 S evans ave,60637,6,42,41.77106171115829,-87.60697728427711
2015-04-14,0,0,1,8156 S kenwood ave,60619,8,45,41.746743507667816,-87.59172772295537
2016-09-17,1,0,0,215 E 76th st,60619,6,69,41.75650273975478,-87.61964408206892
2015-04-01,0,0,0,1459 E 72nd st,60619,5,43,41.764207816290984,-87.5894930333294
2017-07-27,0,0,0,1633 N central park ave,60647,26,23,41.91060155268188,-87.71666838314262
2017-02-16,0,0,1,1231 N harding ave,60651,37,23,41.90323603845399,-87.72510020858748
2015-05-27,0,0,0,6346 S vernon ave,60637,20,42,41.77941715577727,-87.61439135785105
2015-05-26,0,0,1,4306 W maypole ave,60624,28,26,41.884590706718726,-87.73338499800577
2015-05-21,0,0,0,1101 W 31st st,60608,11,60,41.8379472970772,-87.65361972023076
2016-05-14,1,0,0,7609 S wabash ave,60619,6,69,41.756277862843774,-87.62310827349938
2015-09-22,0,0,1,8431 S mackinaw ave,60617,10,46,41.742376360289086,-87.54300786144923
2015-05-18,0,0,0,9326 S cottage grove ave,60619,9,44,41.725274690388595,-87.60455325627845
2016-06-20,0,0,1,7929 S marquette ave,60617,7,46,41.75129706266333,-87.55894983967983
2015-05-22,0,0,0,7230 S aberdeen st,60621,6,68,41.762722005395055,-87.65162718573359
2015-07-08,1,0,0,10105 S lafayette ave,60628,9,49,41.71069926869263,-87.62480903857319
2015-12-14,0,0,0,6452 S ashland ave,60636,15,67,41.776698031273675,-87.6641447426458
2015-08-17,0,0,0,2916 N harding ave,60618,30,21,41.93392520044792,-87.72583521465346
2017-05-23,0,0,0,3823 S wabash ave,60653,3,35,41.825134981158754,-87.62483923480197
2016-04-08,0,0,1,5221 S emerald ave,60609,20,61,41.799398121705906,-87.6440658229817
2016-03-14,0,0,1,131 E 104th pl,60628,9,49,41.704274234397424,-87.61995811243497
2017-05-10,0,1,0,7018 S vernon ave,60637,6,69,41.76721663829376,-87.61409136888423
2016-02-11,0,0,0,5912 S emerald ave,60621,16,68,41.78686548755788,-87.64375872282287
2015-09-02,0,0,1,2510 S sacramento ave,60623,12,30,41.84611037549888,-87.70018765048367
2016-08-11,0,0,0,6149 S wood st,60636,15,67,41.78214673700005,-87.66913273040036
2017-05-02,1,0,1,3456 W jackson blvd,60624,28,27,41.87725680902728,-87.71235727844824
2015-01-15,0,0,0,6419 S may st,60621,16,68,41.77745972832669,-87.65323049600725
2015-02-17,0,1,0,1972 W devon ave,60660,50,2,41.997912577189844,-87.67923597789824
2015-11-18,0,0,0,5533 S green st,60621,20,68,41.793434941636924,-87.64635483207995
2017-01-09,0,1,0,4834 S seeley ave,60609,15,61,41.80605058523871,-87.67583839331903
2016-05-26,0,0,1,8031 S houston ave,60617,7,46,41.74921960205839,-87.5504260923595
2016-08-24,1,0,0,2014 W 71st st,60636,17,67,41.76480299977397,-87.67408099704804
2016-08-31,0,0,0,6149 S campbell ave,60629,16,66,41.781972113883256,-87.6861632698615
2015-08-18,0,0,0,7838 S laflin st,60620,17,71,41.75150011273311,-87.66185253537142
2015-03-19,0,0,0,2100 S homan ave,60623,24,30,41.85354948772289,-87.71017814085808
2016-05-18,0,0,0,3555 W wrightwood ave,60647,35,22,41.928264901768976,-87.71630797786025
2015-04-22,0,0,1,1723 E 92nd st,60617,8,48,41.7278503305745,-87.58213583750194
2016-05-03,0,0,0,6936 S carpenter st,60621,6,68,41.76808713810475,-87.65055449071856
2017-03-27,0,0,0,6415 S hermitage ave,60636,15,67,41.77732931619796,-87.66783456871411
2015-06-17,0,1,0,1710 W marquette rd,60636,15,67,41.772156574281375,-87.66685646388389
2015-05-12,1,1,0,1558 S kostner ave,60623,24,29,41.85948665874953,-87.73475824817646
2016-03-21,0,0,0,812 S karlov ave,60624,24,26,41.870690285526415,-87.72778733877884
2015-08-05,1,0,1,8757 S escanaba ave,60617,10,46,41.7362971092364,-87.55417532948202
2016-06-30,0,0,0,6540 S sangamon st,60621,6,68,41.775322810167516,-87.64831565914622
2015-07-24,1,0,0,6438 S laflin st,60636,16,67,41.7769903873008,-87.66171075017867
2016-04-19,1,0,0,8243 S st lawrence ave,60619,6,44,41.74492409837845,-87.6099058679411
2017-01-02,0,0,1,632 N latrobe ave,60644,37,25,41.891769211507615,-87.75670784584048
2015-05-13,1,0,1,6518 S maryland ave,60637,20,42,41.77646106818025,-87.6046171212085
2017-06-26,0,0,0,1451 W 63rd st,60636,16,67,41.77952178618534,-87.6609153762305
2015-06-25,0,0,0,4039 W monroe st,60624,28,26,41.87974950551248,-87.72660267799196
2015-06-24,0,0,1,8348 S essex ave,60617,7,46,41.74361192563081,-87.56367924315107
2015-06-26,1,0,0,7947 S escanaba ave,60617,7,46,41.7510324218344,-87.55407442867482
2016-08-16,0,0,0,11718 S state st,60628,34,53,41.68107740811682,-87.62275602571654
2016-06-13,0,0,1,7707 S may st,60620,17,71,41.75402907152367,-87.65261880991191
2016-05-16,0,0,0,5249 S austin ave,60638,14,56,41.797154693791036,-87.77220061134142
2015-12-08,0,0,0,4625 S ashland ave,60609,15,61,41.80969999715513,-87.66500053012243
2016-08-15,1,1,0,1536 W 71st st,60636,17,67,41.76492440836039,-87.66267416454251
