docket_number,violation_number,issued_date,issuing_department,last_hearing_date,property_address,violation_type,entity_or_person_s,disposition_description,total_fines,total_administrative_costs,interest_amount,collection_costs_or_attorney_fees,court_cost,original_total_amount_due,total_paid,current_amount_due
15CP012625,P004640757,2015-01-07,POLICE,2015-04-06T09:00:00Z,1054 w 63rd,13-12-125  Duty to secure and maintain vacant building.,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP012625,P004640758,2015-01-07,POLICE,2015-04-06T09:00:00Z,1054 w 63rd,13-12-140  Watchman required,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015377,P004622317,2015-01-13,POLICE,2015-03-06T09:00:00Z,6918 s normal,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015377,P004622318,2015-01-13,POLICE,2015-03-06T09:00:00Z,6918 s normal,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015377,P004622319,2015-01-13,POLICE,2015-03-06T09:00:00Z,6918 s normal,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015377,P004622320,2015-01-13,POLICE,2015-03-06T09:00:00Z,6918 s normal,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015377,P004622321,2015-01-13,POLICE,2015-03-06T09:00:00Z,6918 s normal,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015377,P004622322,2015-01-13,POLICE,2015-03-06T09:00:00Z,6918 s normal,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015567,P004633521,2015-11-16,POLICE,2015-03-06T09:00:00Z,4910  paulina,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015567,P004633521,2015-11-16,POLICE,2015-03-06T09:00:00Z,4910 s paulina,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015567,P004633522,2015-11-16,POLICE,2015-03-06T09:00:00Z,4910  paulina,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015567,P004633522,2015-11-16,POLICE,2015-03-06T09:00:00Z,4910 s paulina,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015567,P004634147,2015-11-16,POLICE,2015-03-06T09:00:00Z,4910  paulina,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015567,P004634147,2015-11-16,POLICE,2015-03-06T09:00:00Z,4910 s paulina,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015567,P004634148,2015-11-16,POLICE,2015-03-06T09:00:00Z,4910  paulina,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015567,P004634148,2015-11-16,POLICE,2015-03-06T09:00:00Z,4910 s paulina,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015567,P004634149,2015-11-16,POLICE,2015-03-06T09:00:00Z,4910  paulina,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015567,P004634149,2015-11-16,POLICE,2015-03-06T09:00:00Z,4910 s paulina,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015567,P004634150,2015-11-16,POLICE,2015-03-06T09:00:00Z,4910  paulina,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015567,P004634150,2015-11-16,POLICE,2015-03-06T09:00:00Z,4910 s paulina,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015568,P004527526,2015-01-13,POLICE,2015-03-06T09:00:00Z,5147 s wood,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015568,P004527527,2015-01-13,POLICE,2015-03-06T09:00:00Z,5147 s wood,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015568,P004527528,2015-01-13,POLICE,2015-03-06T09:00:00Z,5147 s wood,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015568,P004528153,2015-01-13,POLICE,2015-03-06T09:00:00Z,5147 s wood,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015568,P004528154,2015-01-13,POLICE,2015-03-06T09:00:00Z,5147 s wood,13-12-140  Watchman required,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015568,P004528155,2015-01-13,POLICE,2015-03-06T09:00:00Z,5147 s wood,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015576,P004634129,2015-01-14,POLICE,2015-03-06T09:00:00Z,4241 s princeton,13-12-125  Duty to secure and maintain vacant building.,"HOUSING URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015576,P004634130,2015-01-14,POLICE,2015-03-06T09:00:00Z,4241 s princeton,13-12-140  Watchman required,"HOUSING URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015576,P004634131,2015-01-14,POLICE,2015-03-06T09:00:00Z,4241 s princeton,13-12-125  Duty to secure and maintain vacant building.,"HOUSING URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015576,P004634132,2015-01-14,POLICE,2015-03-06T09:00:00Z,4241 s princeton,13-12-140  Watchman required,"HOUSING URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015576,P004634133,2015-01-14,POLICE,2015-03-06T09:00:00Z,4241 s princeton,13-12-125  Duty to secure and maintain vacant building.,"HOUSING URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP015576,P004634134,2015-01-14,POLICE,2015-03-06T09:00:00Z,4241 s princeton,13-12-140  Watchman required,"HOUSING URBAN DEVELOPMENT,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019049,P004640894,2015-01-25,POLICE,2015-03-06T09:00:00Z,1054 w 63rd,13-12-125  Duty to secure and maintain vacant building.,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019049,P004640895,2015-01-25,POLICE,2015-03-06T09:00:00Z,1054 w 63rd,13-12-140  Watchman required,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019049,P004640896,2015-01-25,POLICE,2015-03-06T09:00:00Z,1054 w 63rd,13-12-125  Duty to secure and maintain vacant building.,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019049,P004640897,2015-01-25,POLICE,2015-03-06T09:00:00Z,1054 w 63rd,13-12-140  Watchman required,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019049,P004640898,2015-01-25,POLICE,2015-03-06T09:00:00Z,1054 w 63rd,13-12-125  Duty to secure and maintain vacant building.,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019049,P004640899,2015-01-25,POLICE,2015-03-06T09:00:00Z,1054 w 63rd,13-12-140  Watchman required,"BAYVIEW LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019052,P004640876,2015-01-19,POLICE,2015-03-06T09:00:00Z,658 w 62nd,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019052,P004640877,2015-01-19,POLICE,2015-03-06T09:00:00Z,658 w 62nd,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019052,P004640878,2015-01-19,POLICE,2015-03-06T09:00:00Z,658 w 62nd,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019052,P004640879,2015-01-19,POLICE,2015-03-06T09:00:00Z,658 w 62nd,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019052,P004640880,2015-01-19,POLICE,2015-03-06T09:00:00Z,658 w 62nd,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019052,P004640881,2015-01-19,POLICE,2015-03-06T09:00:00Z,658 w 62nd,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019056,P004642968,2015-01-28,POLICE,2015-03-06T09:00:00Z,6453 s seeley,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019056,P004642969,2015-01-28,POLICE,2015-03-06T09:00:00Z,6453 s seeley,13-12-140  Watchman required,"JP MORGAN CHASE,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019056,P004642970,2015-01-28,POLICE,2015-03-06T09:00:00Z,6453 s seeley,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019056,P004642971,2015-01-28,POLICE,2015-03-06T09:00:00Z,6453 s seeley,13-12-140  Watchman required,"JP MORGAN CHASE,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019056,P004642972,2015-01-28,POLICE,2015-03-06T09:00:00Z,6453 s seeley,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019056,P004642973,2015-01-28,POLICE,2015-03-06T09:00:00Z,6453 s seeley,13-12-140  Watchman required,"JP MORGAN CHASE,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260807,2015-01-08,POLICE,2015-03-06T01:00:00Z,10357 s edbrooke,13-12-140  Watchman required,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260807,2015-01-08,POLICE,2015-03-06T01:00:00Z,10857 s edbrooke,13-12-140  Watchman required,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260808,2015-01-08,POLICE,2015-03-06T01:00:00Z,10357 s edbrooke,13-12-125  Duty to secure and maintain vacant building.,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260808,2015-01-08,POLICE,2015-03-06T01:00:00Z,10857 s edbrooke,13-12-125  Duty to secure and maintain vacant building.,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260809,2015-01-08,POLICE,2015-03-06T01:00:00Z,10357 s edbrooke,13-12-140  Watchman required,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260809,2015-01-08,POLICE,2015-03-06T01:00:00Z,10857 s edbrooke,13-12-140  Watchman required,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260810,2015-01-08,POLICE,2015-03-06T01:00:00Z,10357 s edbrooke,13-12-125  Duty to secure and maintain vacant building.,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260810,2015-01-08,POLICE,2015-03-06T01:00:00Z,10857 s edbrooke,13-12-125  Duty to secure and maintain vacant building.,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260817,2015-01-08,POLICE,2015-03-06T01:00:00Z,10357 s edbrooke,13-12-140  Watchman required,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260817,2015-01-08,POLICE,2015-03-06T01:00:00Z,10857 s edbrooke,13-12-140  Watchman required,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260818,2015-01-08,POLICE,2015-03-06T01:00:00Z,10357 s edbrooke,13-12-125  Duty to secure and maintain vacant building.,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260818,2015-01-08,POLICE,2015-03-06T01:00:00Z,10857 s edbrooke,13-12-125  Duty to secure and maintain vacant building.,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260819,2015-01-08,POLICE,2015-03-06T01:00:00Z,10357 s edbrooke,13-12-140  Watchman required,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260819,2015-01-08,POLICE,2015-03-06T01:00:00Z,10857 s edbrooke,13-12-140  Watchman required,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260820,2015-01-08,POLICE,2015-03-06T01:00:00Z,10357 s edbrooke,13-12-125  Duty to secure and maintain vacant building.,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP019398,P004260820,2015-01-08,POLICE,2015-03-06T01:00:00Z,10857 s edbrooke,13-12-125  Duty to secure and maintain vacant building.,"STANDARD BANK AND TRUST CO,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023162,P004427874,2015-01-19,POLICE,2015-03-06T01:00:00Z,4425 n sawyer,13-12-125  Duty to secure and maintain vacant building.,"OCWEN LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023162,P004427874,2015-01-19,POLICE,2015-03-06T01:00:00Z,4425 s sawter,13-12-125  Duty to secure and maintain vacant building.,"OCWEN LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023162,P004427875,2015-01-19,POLICE,2015-03-06T01:00:00Z,4425 n sawyer,13-12-140  Watchman required,"OCWEN LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023162,P004427875,2015-01-19,POLICE,2015-03-06T01:00:00Z,4425 s sawter,13-12-140  Watchman required,"OCWEN LOAN SERVICING LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023163,P004427870,2015-01-19,POLICE,2015-03-06T01:00:00Z,4153 n lawndale,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023163,P004427871,2015-01-19,POLICE,2015-03-06T01:00:00Z,4153 n lawndale,13-12-140  Watchman required,"BANK OF AMERICA NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023163,P004427872,2015-01-19,POLICE,2015-03-06T01:00:00Z,4153 n lawndale,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023163,P004427873,2015-01-19,POLICE,2015-03-06T01:00:00Z,4153 n lawndale,13-12-140  Watchman required,"BANK OF AMERICA NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023167,P004641560,2015-02-01,POLICE,2015-03-06T09:00:00Z,5706 s throop,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023167,P004641561,2015-02-01,POLICE,2015-03-06T09:00:00Z,5706 s throop,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023167,P004641562,2015-02-01,POLICE,2015-03-06T09:00:00Z,5706 s throop,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023167,P004641563,2015-02-01,POLICE,2015-03-06T09:00:00Z,5706 s throop,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023167,P004641564,2015-02-01,POLICE,2015-03-06T09:00:00Z,5706 s throop,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023167,P004641565,2015-02-01,POLICE,2015-03-06T09:00:00Z,5706 s throop,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023170,P004641578,2015-02-01,POLICE,2015-03-06T09:00:00Z,733 w 61st,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023170,P004641579,2015-02-01,POLICE,2015-03-06T09:00:00Z,733 w 61st,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023170,P004641580,2015-02-01,POLICE,2015-03-06T09:00:00Z,733 w 61st,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023170,P004641581,2015-02-01,POLICE,2015-03-06T09:00:00Z,733 w 61st,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023170,P004641582,2015-02-01,POLICE,2015-03-06T09:00:00Z,733 w 61st,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023170,P004641583,2015-02-01,POLICE,2015-03-06T09:00:00Z,733 w 61st,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023173,P004641602,2015-02-01,POLICE,2015-03-06T09:00:00Z,312 w 60th,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023173,P004641602,2015-02-01,POLICE,2015-03-06T09:00:00Z,312 w 60thj,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023173,P004641603,2015-02-01,POLICE,2015-03-06T09:00:00Z,312 w 60th,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023173,P004641603,2015-02-01,POLICE,2015-03-06T09:00:00Z,312 w 60thj,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023173,P004641604,2015-02-01,POLICE,2015-03-06T09:00:00Z,312 w 60th,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023173,P004641604,2015-02-01,POLICE,2015-03-06T09:00:00Z,312 w 60thj,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023173,P004641605,2015-02-01,POLICE,2015-03-06T09:00:00Z,312 w 60th,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023173,P004641605,2015-02-01,POLICE,2015-03-06T09:00:00Z,312 w 60thj,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023173,P004641621,2015-02-01,POLICE,2015-03-06T09:00:00Z,312 w 60th,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023173,P004641621,2015-02-01,POLICE,2015-03-06T09:00:00Z,312 w 60thj,13-12-125  Duty to secure and maintain vacant building.,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023173,P004641622,2015-02-01,POLICE,2015-03-06T09:00:00Z,312 w 60th,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023173,P004641622,2015-02-01,POLICE,2015-03-06T09:00:00Z,312 w 60thj,13-12-140  Watchman required,"JP MORGAN CHASE BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023182,P004648653,2015-02-01,POLICE,2015-03-06T01:00:00Z,4315 w van buren,13-12-125  Duty to secure and maintain vacant building.,"GMAC MORTGAGE LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023182,P004648654,2015-02-01,POLICE,2015-03-06T01:00:00Z,4315 w van buren,13-12-140  Watchman required,"GMAC MORTGAGE LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023187,P004660617,2015-01-16,POLICE,2015-03-06T11:00:00Z,7601 s oglesby,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023187,P004660618,2015-01-16,POLICE,2015-03-06T11:00:00Z,7601 s oglesby,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023187,P004660619,2015-01-16,POLICE,2015-03-06T11:00:00Z,7601 s oglesby,13-12-140  Watchman required,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023187,P004706877,2015-01-16,POLICE,2015-03-06T11:00:00Z,7601 s oglesby,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023187,P004706878,2015-01-16,POLICE,2015-03-06T11:00:00Z,7601 s oglesby,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023187,P004706879,2015-01-16,POLICE,2015-03-06T11:00:00Z,7601 s oglesby,13-12-125  Duty to secure and maintain vacant building.,"US BANK,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023199,P004684923,2015-02-05,POLICE,2015-03-06T11:00:00Z,9813 s avenue j,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023199,P004684923,2015-02-05,POLICE,2015-03-06T11:00:00Z,9813 s avenue l,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023199,P004684924,2015-02-05,POLICE,2015-03-06T11:00:00Z,9813 s avenue j,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023199,P004684924,2015-02-05,POLICE,2015-03-06T11:00:00Z,9813 s avenue l,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023199,P004684925,2015-02-05,POLICE,2015-03-06T11:00:00Z,9813 s avenue j,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023199,P004684925,2015-02-05,POLICE,2015-03-06T11:00:00Z,9813 s avenue l,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023199,P004684941,2015-02-05,POLICE,2015-03-06T11:00:00Z,9813 s avenue j,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023199,P004684941,2015-02-05,POLICE,2015-03-06T11:00:00Z,9813 s avenue l,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023199,P004684942,2015-02-05,POLICE,2015-03-06T11:00:00Z,9813 s avenue j,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023199,P004684942,2015-02-05,POLICE,2015-03-06T11:00:00Z,9813 s avenue l,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023199,P004684943,2015-02-05,POLICE,2015-03-06T11:00:00Z,9813 s avenue j,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023199,P004684943,2015-02-05,POLICE,2015-03-06T11:00:00Z,9813 s avenue l,13-12-140  Watchman required,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023788,P004648866,2015-01-12,POLICE,2015-03-06T01:00:00Z,3406 w lexington,13-12-125  Duty to secure and maintain vacant building.,"CHASE HOME FINANCE LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023788,P004648866,2015-01-12,POLICE,2015-03-06T01:00:00Z,3446 w lexington,13-12-125  Duty to secure and maintain vacant building.,"CHASE HOME FINANCE LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023788,P004648867,2015-01-12,POLICE,2015-03-06T01:00:00Z,3406 w lexington,13-12-125  Duty to secure and maintain vacant building.,"CHASE HOME FINANCE LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023788,P004648867,2015-01-12,POLICE,2015-03-06T01:00:00Z,3446 w lexington,13-12-125  Duty to secure and maintain vacant building.,"CHASE HOME FINANCE LLC,",City non-suit,0,0,0,0,0,NA,NA,NA
15CP023793,P004626161,2015-01-12,POLICE,2015-03-06T01:00:00Z,1026 n ridgeway,13-12-125  Duty to secure and maintain vacant building.,"WELLS FARGO BANK NA,",City non-suit,0,0,0,0,0,NA,NA,NA
